"model","pv_draw_id","mediator","term","estimate","std.error"
"ULWOM",8,"GOVG","C612_C4",-0.124168128186819,0.174743981945803
"ULWOM",8,"GOVG","C612_C5",-0.00263290507250152,0.178584027899325
"ULWOM",8,"VLNC","C05_C2",0.165586623108227,0.156217121508553
"ULWOM",8,"VLNC","C05_C3",-0.0159137728569127,0.132077667407801
"ULWOM",8,"VLNC","C05_C4",0.0250195612379558,0.164772030743753
"ULWOM",8,"VLNC","C612_C2",0.205306650758011,0.145622726491435
"ULWOM",8,"VLNC","C612_C3",0.115749035128221,0.111359319875477
"ULWOM",8,"VLNC","C612_C4",0.163604510329618,0.169223029420447
"ULWOM",8,"VLNC","C612_C5",-0.0360898641279962,0.178069089725191
"ULWOM",8,"SCSP","C05_C2",0.33843262180487,0.250862517000974
"ULWOM",8,"SCSP","C05_C3",-0.0181471021406693,0.201120538169522
"ULWOM",8,"SCSP","C05_C4",-0.038989550257231,0.253687778649343
"ULWOM",8,"SCSP","C612_C2",0.247073025445076,0.23054393485101
"ULWOM",8,"SCSP","C612_C3",0.241518401481828,0.167546445337371
"ULWOM",8,"SCSP","C612_C4",0.798971087400419,0.304086099414882
"ULWOM",8,"SCSP","C612_C5",0.419399090838838,0.287140481488658
"ULWOM",8,"SCHL","C05_C2",0.200004225174521,0.232401598211109
"ULWOM",8,"SCHL","C05_C3",-0.169335638305556,0.19984969230901
"ULWOM",8,"SCHL","C05_C4",-0.0587426097694388,0.245764184336527
"ULWOM",8,"SCHL","C612_C2",0.338324465219706,0.214531459774825
"ULWOM",8,"SCHL","C612_C3",0.206503060527826,0.159890005018635
"ULWOM",8,"SCHL","C612_C4",0.00039704108389066,0.24588933265958
"ULWOM",8,"SCHL","C612_C5",0.403369688853037,0.267938058715592
"ULWOM",9,"DNKA","C05_C2",0.0712888990470301,0.15556149582345
"ULWOM",9,"DNKA","C05_C3",-0.11701279348791,0.130356990224983
"ULWOM",9,"DNKA","C05_C4",-0.127755122950267,0.16607132728817
"ULWOM",9,"DNKA","C612_C2",0.0552121606541452,0.146986420318606
"ULWOM",9,"DNKA","C612_C3",-0.0691729090402474,0.109677232676971
"ULWOM",9,"DNKA","C612_C4",0.186045522676039,0.171178303139833
"ULWOM",9,"DNKA","C612_C5",0.00509431255538376,0.173746545811222
"ULWOM",9,"ESXC","C05_C2",0.379423171874176,0.196495848205579
"ULWOM",9,"ESXC","C05_C3",0.219235366319823,0.16411979926228
"ULWOM",9,"ESXC","C05_C4",0.113867475841453,0.206454721913143
"ULWOM",9,"ESXC","C612_C2",-0.0220755526966283,0.180137637035731
"ULWOM",9,"ESXC","C612_C3",-0.207799160839594,0.134238879515236
"ULWOM",9,"ESXC","C612_C4",-0.0202844756920717,0.217327374520532
"ULWOM",9,"ESXC","C612_C5",-0.280614741689678,0.212313120327565
"ULWOM",9,"FDSC","C05_C2",0.196541165745885,0.167923950140534
"ULWOM",9,"FDSC","C05_C3",0.323045537140176,0.141561200219034
"ULWOM",9,"FDSC","C05_C4",0.233763887435476,0.176051610879943
"ULWOM",9,"FDSC","C612_C2",0.220450304971052,0.149739673990285
"ULWOM",9,"FDSC","C612_C3",-0.0376214338822332,0.113542352321858
"ULWOM",9,"FDSC","C612_C4",-0.163323741308045,0.181931794551454
"ULWOM",9,"FDSC","C612_C5",-0.0479263858590833,0.17902369539902
"ULWOM",9,"GOVG","C05_C2",0.187630039309898,0.163191859818173
"ULWOM",9,"GOVG","C05_C3",-0.060618872945271,0.134165684704614
"ULWOM",9,"GOVG","C05_C4",-0.135168505695744,0.168450282296377
"ULWOM",9,"GOVG","C612_C2",0.249841487694414,0.152620011075828
"ULWOM",9,"GOVG","C612_C3",0.132510785306041,0.112497760209692
"ULWOM",9,"GOVG","C612_C4",-0.0947756509403402,0.178376578271462
"ULWOM",9,"GOVG","C612_C5",0.0164111445010913,0.176334911383993
"ULWOM",9,"VLNC","C05_C2",0.063213761995781,0.155716877634748
"ULWOM",9,"VLNC","C05_C3",-0.0931316658174622,0.129885349341693
"ULWOM",9,"VLNC","C05_C4",-0.210233576683354,0.165259233749514
"ULWOM",9,"VLNC","C612_C2",0.149131256701319,0.146952749816499
"ULWOM",9,"VLNC","C612_C3",0.144437945307982,0.110535560591328
"ULWOM",9,"VLNC","C612_C4",0.104914448492851,0.174827478926576
"ULWOM",9,"VLNC","C612_C5",0.034830241581174,0.173917526393338
"ULWOM",9,"SCSP","C05_C2",0.520925154590857,0.254904961787781
"ULWOM",9,"SCSP","C05_C3",0.0782205086009685,0.198236500144463
"ULWOM",9,"SCSP","C05_C4",0.166908660473819,0.257766905140243
"ULWOM",9,"SCSP","C612_C2",0.270348274246807,0.234824936746617
"ULWOM",9,"SCSP","C612_C3",0.176378149527902,0.166139350081539
"ULWOM",9,"SCSP","C612_C4",0.811802995107052,0.31307695791503
"ULWOM",9,"SCSP","C612_C5",0.28910930092203,0.277267693310115
"ULWOM",9,"SCHL","C05_C2",0.039523378924971,0.231151743807045
"ULWOM",9,"SCHL","C05_C3",-0.178935629277058,0.198039628039732
"ULWOM",9,"SCHL","C05_C4",0.00212115577378747,0.250781252495529
"ULWOM",9,"SCHL","C612_C2",0.331504687348597,0.214745853399958
"ULWOM",9,"SCHL","C612_C3",0.178453679605775,0.157567368002836
"ULWOM",9,"SCHL","C612_C4",0.309366854753774,0.250059502887604
"ULWOM",9,"SCHL","C612_C5",0.236280436318065,0.256344020514611
"ULWOM",10,"DNKA","C05_C2",0.19137892306049,0.156767118568315
"ULWOM",10,"DNKA","C05_C3",-0.0329714509459268,0.132860635861432
"ULWOM",10,"DNKA","C05_C4",-0.0317518835035382,0.169272302237094
"ULWOM",10,"DNKA","C612_C2",0.0808734722913528,0.146641851574592
"ULWOM",10,"DNKA","C612_C3",-0.106430690538854,0.111180979815444
"ULWOM",10,"DNKA","C612_C4",0.114189787398567,0.170345585496829
"ULWOM",10,"DNKA","C612_C5",-0.0360972729093524,0.175395639615405
"ULWOM",10,"ESXC","C05_C2",-0.000705742904536763,0.197396556377094
"ULWOM",10,"ESXC","C05_C3",0.00325282031807265,0.16673864426207
"ULWOM",10,"ESXC","C05_C4",0.0449935647253847,0.207768274331265
"ULWOM",10,"ESXC","C612_C2",0.0192021683470317,0.178108369688231
"ULWOM",10,"ESXC","C612_C3",-0.227025895603844,0.136604409467893
"ULWOM",10,"ESXC","C612_C4",0.0361329421647659,0.213733783181636
"ULWOM",10,"ESXC","C612_C5",-0.313884761873421,0.215322743646901
"ULWOM",10,"FDSC","C05_C2",0.120553732155564,0.168670035583996
"ULWOM",10,"FDSC","C05_C3",0.254305893890084,0.141515411856861
"ULWOM",10,"FDSC","C05_C4",0.232649753177682,0.176355018828722
"ULWOM",10,"FDSC","C612_C2",0.28022055132021,0.150486712108965
"ULWOM",10,"FDSC","C612_C3",0.0180994999022482,0.115763071719901
"ULWOM",10,"FDSC","C612_C4",-0.00135911902470111,0.177725381747342
"ULWOM",10,"FDSC","C612_C5",0.108262764088145,0.177656863647939
"ULWOM",10,"GOVG","C05_C2",0.163624401125131,0.163295074024652
"ULWOM",10,"GOVG","C05_C3",-0.0484791458076064,0.135742824214817
"ULWOM",10,"GOVG","C05_C4",0.0264125627095221,0.171908101755297
"ULWOM",10,"GOVG","C612_C2",0.268805884219315,0.152845228315743
"ULWOM",10,"GOVG","C612_C3",0.120009614091069,0.114058931272536
"ULWOM",10,"GOVG","C612_C4",-0.0415938250113394,0.176676287442485
"ULWOM",10,"GOVG","C612_C5",-0.015642756018076,0.177222124415383
"ULWOM",10,"VLNC","C05_C2",0.155582971479293,0.156554568070613
"ULWOM",10,"VLNC","C05_C3",-0.00977428113648563,0.132579546980105
"ULWOM",10,"VLNC","C05_C4",-0.104880016033059,0.168243975910725
"ULWOM",10,"VLNC","C612_C2",0.0722415184714768,0.147447731920457
"ULWOM",10,"VLNC","C612_C3",0.0811355208743071,0.111356414759328
"ULWOM",10,"VLNC","C612_C4",0.0928227940401908,0.172633260952202
"ULWOM",10,"VLNC","C612_C5",-0.0947777847023086,0.175863713072413
"ULWOM",10,"SCSP","C05_C2",0.301364332926029,0.255036689924938
"ULWOM",10,"SCSP","C05_C3",-0.0540784113118254,0.203464600930797
"ULWOM",10,"SCSP","C05_C4",0.125877161702545,0.269516642313032
"ULWOM",10,"SCSP","C612_C2",0.196635482912279,0.231856381745627
"ULWOM",10,"SCSP","C612_C3",0.178227103241047,0.169701640884393
"ULWOM",10,"SCSP","C612_C4",0.677908328134166,0.299255808834283
"ULWOM",10,"SCSP","C612_C5",0.304281509991096,0.283073136444537
"ULWOM",10,"SCHL","C05_C2",0.152210295043728,0.234686971328783
"ULWOM",10,"SCHL","C05_C3",-0.132547838147225,0.20095087622237
"ULWOM",10,"SCHL","C05_C4",0.0374024277484145,0.251578201737383
"ULWOM",10,"SCHL","C612_C2",0.455499008982703,0.215892469989756
"ULWOM",10,"SCHL","C612_C3",0.219223712351933,0.15969670460043
"ULWOM",10,"SCHL","C612_C4",0.434232723011781,0.249719709158958
"ULWOM",10,"SCHL","C612_C5",0.121921694713096,0.258092543309404
"ULWOM",11,"DNKA","C05_C2",0.0373953876582791,0.154579792216616
"ULWOM",11,"DNKA","C05_C3",-0.220785371593461,0.129881969484229
"ULWOM",11,"DNKA","C05_C4",-0.22081468880987,0.165816291919179
"ULWOM",11,"DNKA","C612_C2",0.0439405068489715,0.148376301147723
"ULWOM",11,"DNKA","C612_C3",-0.0549331506939744,0.11006168356781
"ULWOM",11,"DNKA","C612_C4",0.168696999644802,0.172822299693165
"ULWOM",11,"DNKA","C612_C5",0.201365659576632,0.170288611199081
"ULWOM",11,"ESXC","C05_C2",0.0420097457936394,0.195297644462974
"ULWOM",11,"ESXC","C05_C3",0.00464350373410298,0.162454036389335
"ULWOM",11,"ESXC","C05_C4",-0.0660374570251274,0.205237497783596
"ULWOM",11,"ESXC","C612_C2",0.0598184207848891,0.179929871486342
"ULWOM",11,"ESXC","C612_C3",-0.191818515525567,0.134677184756854
"ULWOM",11,"ESXC","C612_C4",0.0762876704442792,0.218326823744177
"ULWOM",11,"ESXC","C612_C5",-0.329046907031984,0.210556903735476
"ULWOM",11,"FDSC","C05_C2",0.256860394699301,0.1686949725691
"ULWOM",11,"FDSC","C05_C3",0.370861700683555,0.142860400165322
"ULWOM",11,"FDSC","C05_C4",0.349921280455855,0.176288990020691
"ULWOM",11,"FDSC","C612_C2",0.287329505542252,0.150802270661671
"ULWOM",11,"FDSC","C612_C3",-0.00843760712160729,0.113908480180364
"ULWOM",11,"FDSC","C612_C4",-0.163139111668933,0.184571604666509
"ULWOM",11,"FDSC","C612_C5",-0.00983689751203451,0.177110576773601
"ULWOM",11,"GOVG","C05_C2",-0.0159455244339292,0.161922767246781
"ULWOM",11,"GOVG","C05_C3",-0.103674022718219,0.134227427422213
"ULWOM",11,"GOVG","C05_C4",-0.174049711749014,0.169287536743413
"ULWOM",11,"GOVG","C612_C2",0.185793638239712,0.153035021643439
"ULWOM",11,"GOVG","C612_C3",0.0942197813002416,0.112695653013166
"ULWOM",11,"GOVG","C612_C4",-0.0808769753205105,0.178768325950302
"ULWOM",11,"GOVG","C612_C5",0.0406787551509633,0.17510907981039
"ULWOM",11,"VLNC","C05_C2",0.029296530258744,0.155444017578786
"ULWOM",11,"VLNC","C05_C3",-0.14461991604407,0.130008528313111
"ULWOM",11,"VLNC","C05_C4",-0.051836769532711,0.163466157581772
"ULWOM",11,"VLNC","C612_C2",0.178517611787331,0.147609111847565
"ULWOM",11,"VLNC","C612_C3",0.162427018316852,0.110418223407193
"ULWOM",11,"VLNC","C612_C4",0.157372018289294,0.173577206717069
"ULWOM",11,"VLNC","C612_C5",0.0212300169010589,0.173389513956032
"ULWOM",11,"SCSP","C05_C2",0.0485617162710588,0.246882541462587
"ULWOM",11,"SCSP","C05_C3",-0.095104264468036,0.205150620376331
"ULWOM",11,"SCSP","C05_C4",-0.162150737573239,0.257404678461972
"ULWOM",11,"SCSP","C612_C2",-0.0563884776145736,0.224355304187671
"ULWOM",11,"SCSP","C612_C3",0.121497090734006,0.168650120575614
"ULWOM",11,"SCSP","C612_C4",0.229055973577914,0.276722835029328
"ULWOM",11,"SCSP","C612_C5",0.432351310485963,0.292895050105362
"ULWOM",11,"SCHL","C05_C2",0.139152026642845,0.232057046679373
"ULWOM",11,"SCHL","C05_C3",-0.154211350702982,0.19863118923458
"ULWOM",11,"SCHL","C05_C4",-0.11402643977328,0.247392747361131
"ULWOM",11,"SCHL","C612_C2",0.246186305146323,0.214887490212815
"ULWOM",11,"SCHL","C612_C3",0.202688479244102,0.157306558856921
"ULWOM",11,"SCHL","C612_C4",0.257875713697984,0.25247632343388
"ULWOM",11,"SCHL","C612_C5",0.266391099799772,0.25406931434444
"ULWOM",12,"DNKA","C05_C2",0.0756935214811489,0.15667204442582
"ULWOM",12,"DNKA","C05_C3",-0.0933274728498909,0.132422994944262
"ULWOM",12,"DNKA","C05_C4",0.0221114000485396,0.166857428477876
"ULWOM",12,"DNKA","C612_C2",0.124242561169855,0.146118182218982
"ULWOM",12,"DNKA","C612_C3",-0.0836629106050447,0.111343417739181
"ULWOM",12,"DNKA","C612_C4",0.295115269961965,0.166626224122648
"ULWOM",12,"DNKA","C612_C5",-0.126860461046256,0.181375347093935
"ULWOM",12,"ESXC","C05_C2",0.0619516365171745,0.197723628683162
"ULWOM",12,"ESXC","C05_C3",0.00380943583081407,0.165382113447387
"ULWOM",12,"ESXC","C05_C4",0.0387974117160056,0.206385382789786
"ULWOM",12,"ESXC","C612_C2",0.140079502711169,0.178005541722912
"ULWOM",12,"ESXC","C612_C3",-0.177006485667958,0.136168399718015
"ULWOM",12,"ESXC","C612_C4",0.0928997368977693,0.211832912238443
"ULWOM",12,"ESXC","C612_C5",-0.334453758678765,0.220153910673424
"ULWOM",12,"FDSC","C05_C2",0.21660670867345,0.168889702279851
"ULWOM",12,"FDSC","C05_C3",0.332983150729381,0.14381509510602
"ULWOM",12,"FDSC","C05_C4",0.474028701190752,0.17502119045542
"ULWOM",12,"FDSC","C612_C2",0.240224853954975,0.148947462428901
"ULWOM",12,"FDSC","C612_C3",-0.0595492994807989,0.114693900257507
"ULWOM",12,"FDSC","C612_C4",-0.11304236973113,0.176268438214364
"ULWOM",12,"FDSC","C612_C5",-0.153201468563313,0.186267666391784
"ULWOM",12,"GOVG","C05_C2",0.121848588380638,0.163544799591254
"ULWOM",12,"GOVG","C05_C3",-0.0261470055377385,0.135931769912339
"ULWOM",12,"GOVG","C05_C4",-0.177727528933144,0.170523960064865
"ULWOM",12,"GOVG","C612_C2",0.111007450301758,0.151578901445991
"ULWOM",12,"GOVG","C612_C3",0.059783088423503,0.113847281047689
"ULWOM",12,"GOVG","C612_C4",-0.16861572772407,0.174431265737254
"ULWOM",12,"GOVG","C612_C5",0.0349751811388139,0.182201507157734
"ULWOM",12,"VLNC","C05_C2",0.205233145943326,0.156397920281003
"ULWOM",12,"VLNC","C05_C3",-0.000736019087955468,0.133182475710668
"ULWOM",12,"VLNC","C05_C4",-0.130602434197481,0.169559218530859
"ULWOM",12,"VLNC","C612_C2",0.286954863262046,0.145459481566967
"ULWOM",12,"VLNC","C612_C3",0.138507358253315,0.11188506335239
"ULWOM",12,"VLNC","C612_C4",0.0835998350768807,0.171208686149851
"ULWOM",12,"VLNC","C612_C5",0.00924540258242705,0.18029489018171
"ULWOM",12,"SCSP","C05_C2",0.396504942393936,0.253327130523308
"ULWOM",12,"SCSP","C05_C3",0.0296638384454816,0.201230431995496
"ULWOM",12,"SCSP","C05_C4",0.290930855502277,0.265409535525915
"ULWOM",12,"SCSP","C612_C2",0.248157500782504,0.233428026549136
"ULWOM",12,"SCSP","C612_C3",0.175403360693078,0.169664083904235
"ULWOM",12,"SCSP","C612_C4",0.545155002115713,0.287307138784478
"ULWOM",12,"SCSP","C612_C5",0.247469506076158,0.283431566237657
"ULWOM",12,"SCHL","C05_C2",0.231869499592219,0.234215935366055
"ULWOM",12,"SCHL","C05_C3",-0.141543986813042,0.199961488211274
"ULWOM",12,"SCHL","C05_C4",-0.0507219937843038,0.247955544041597
"ULWOM",12,"SCHL","C612_C2",0.281001300100661,0.213962935560614
"ULWOM",12,"SCHL","C612_C3",0.222908606053164,0.160463576773827
"ULWOM",12,"SCHL","C612_C4",0.236211911803915,0.242793810968523
"ULWOM",12,"SCHL","C612_C5",0.285626239062367,0.2673275129034
"ULWOM",13,"DNKA","C05_C2",0.137497479616355,0.157321658986815
"ULWOM",13,"DNKA","C05_C3",-0.091782530372632,0.13383486930209
"ULWOM",13,"DNKA","C05_C4",-0.0785642784737665,0.169065668270111
"ULWOM",13,"DNKA","C612_C2",0.0818068248299468,0.147989016764907
"ULWOM",13,"DNKA","C612_C3",-0.0610272534955588,0.110488723381275
"ULWOM",13,"DNKA","C612_C4",0.204510345942238,0.169981485149761
"ULWOM",13,"DNKA","C612_C5",0.116071890168387,0.171246493401213
"ULWOM",13,"ESXC","C05_C2",0.136708256124557,0.199495877670887
"ULWOM",13,"ESXC","C05_C3",0.102846097310016,0.168264592089506
"ULWOM",13,"ESXC","C05_C4",0.24134163801374,0.20884254590392
"ULWOM",13,"ESXC","C612_C2",0.0055557707616645,0.18067793378665
"ULWOM",13,"ESXC","C612_C3",-0.231977758350129,0.134429070823053
"ULWOM",13,"ESXC","C612_C4",0.197046614490161,0.213571765422564
"ULWOM",13,"ESXC","C612_C5",-0.417493244153949,0.212078378368409
"ULWOM",13,"FDSC","C05_C2",0.453828981229777,0.170217750787432
"ULWOM",13,"FDSC","C05_C3",0.407679797172238,0.147879330024215
"ULWOM",13,"FDSC","C05_C4",0.342538037745926,0.181450791584477
"ULWOM",13,"FDSC","C612_C2",0.309815078029707,0.150826940469351
"ULWOM",13,"FDSC","C612_C3",0.0192757916602266,0.114562177781077
"ULWOM",13,"FDSC","C612_C4",-0.017335552891752,0.177956046514172
"ULWOM",13,"FDSC","C612_C5",-0.0319820409724602,0.179296204449264
"ULWOM",13,"GOVG","C05_C2",0.137058334438338,0.163759168719088
"ULWOM",13,"GOVG","C05_C3",-0.0118251149227501,0.136577986962612
"ULWOM",13,"GOVG","C05_C4",-0.0983858684922891,0.171842281100364
"ULWOM",13,"GOVG","C612_C2",0.134985804646225,0.153209386760168
"ULWOM",13,"GOVG","C612_C3",0.081391139905046,0.112918692541523
"ULWOM",13,"GOVG","C612_C4",0.0142738608126883,0.177442212157919
"ULWOM",13,"GOVG","C612_C5",0.0228485618862074,0.17573568918648
"ULWOM",13,"VLNC","C05_C2",0.152879007020841,0.157622824829549
"ULWOM",13,"VLNC","C05_C3",0.0106224547540001,0.133943994397517
"ULWOM",13,"VLNC","C05_C4",-0.00575609071044883,0.168438930070319
"ULWOM",13,"VLNC","C612_C2",0.201660562086935,0.146968113079948
"ULWOM",13,"VLNC","C612_C3",0.0948700957973373,0.110634361241467
"ULWOM",13,"VLNC","C612_C4",-0.00135635219806074,0.174581735624288
"ULWOM",13,"VLNC","C612_C5",-0.0312238731073766,0.172967083008186
"ULWOM",13,"SCSP","C05_C2",0.712143019580516,0.260887492508187
"ULWOM",13,"SCSP","C05_C3",0.179300101932988,0.196466776111522
"ULWOM",13,"SCSP","C05_C4",0.0628637318099205,0.24832017988316
"ULWOM",13,"SCSP","C612_C2",0.292017612317815,0.234481519944733
"ULWOM",13,"SCSP","C612_C3",0.225324775937698,0.166289089832512
"ULWOM",13,"SCSP","C612_C4",0.708383946067559,0.298284844993002
"ULWOM",13,"SCSP","C612_C5",0.442832800434192,0.285980387179512
"ULWOM",13,"SCHL","C05_C2",0.0417399931712441,0.236018786517206
"ULWOM",13,"SCHL","C05_C3",-0.168650433556411,0.205397596709064
"ULWOM",13,"SCHL","C05_C4",-0.191322250424785,0.251697379148946
"ULWOM",13,"SCHL","C612_C2",0.270261267929358,0.212843272760663
"ULWOM",13,"SCHL","C612_C3",0.190683002898741,0.15701039194812
"ULWOM",13,"SCHL","C612_C4",0.251087436802467,0.2510866370099
"ULWOM",13,"SCHL","C612_C5",0.343888616813468,0.255664525690506
"ULWOM",14,"DNKA","C05_C2",0.236607069499876,0.156037539852419
"ULWOM",14,"DNKA","C05_C3",-0.0621688915744973,0.131469747412125
"ULWOM",14,"DNKA","C05_C4",-0.0441823885545479,0.167699071630147
"ULWOM",14,"DNKA","C612_C2",0.0792663490688384,0.1479732380364
"ULWOM",14,"DNKA","C612_C3",-0.0418233737439343,0.109540579291625
"ULWOM",14,"DNKA","C612_C4",0.148277017162943,0.171696631336867
"ULWOM",14,"DNKA","C612_C5",0.256409486303845,0.174090607684696
"ULWOM",14,"ESXC","C05_C2",0.240792939550873,0.197101720595183
"ULWOM",14,"ESXC","C05_C3",0.0554266218387263,0.164254306412899
"ULWOM",14,"ESXC","C05_C4",0.0369171806274119,0.207095284139307
"ULWOM",14,"ESXC","C612_C2",-0.0111790301217197,0.180919598132621
"ULWOM",14,"ESXC","C612_C3",-0.18723882736412,0.134026993322837
"ULWOM",14,"ESXC","C612_C4",0.0483203993669945,0.21816770397067
"ULWOM",14,"ESXC","C612_C5",-0.364475612006101,0.215871732968494
"ULWOM",14,"FDSC","C05_C2",0.198349557576883,0.165847854657302
"ULWOM",14,"FDSC","C05_C3",0.202328292617845,0.140008307279199
"ULWOM",14,"FDSC","C05_C4",0.0901355713219345,0.176137141420081
"ULWOM",14,"FDSC","C612_C2",0.186428906411827,0.152073290026296
"ULWOM",14,"FDSC","C612_C3",0.041079335725193,0.113351295614812
"ULWOM",14,"FDSC","C612_C4",-0.0989183096242939,0.180857770698131
"ULWOM",14,"FDSC","C612_C5",0.0297012518986636,0.181759271755874
"ULWOM",14,"GOVG","C05_C2",0.0341062017226059,0.162547278831097
"ULWOM",14,"GOVG","C05_C3",-0.0403335687822374,0.134144099889009
"ULWOM",14,"GOVG","C05_C4",-0.0931347087459693,0.169494072766596
"ULWOM",14,"GOVG","C612_C2",0.109108570921819,0.152705677182314
"ULWOM",14,"GOVG","C612_C3",0.0716644101618289,0.111959056091131
"ULWOM",14,"GOVG","C612_C4",-0.127007372737426,0.17753987200329
"ULWOM",14,"GOVG","C612_C5",0.0024100461122169,0.178998799775041
"ULWOM",14,"VLNC","C05_C2",0.206469546268833,0.157010828588959
"ULWOM",14,"VLNC","C05_C3",0.0336044654860514,0.131883940634387
"ULWOM",14,"VLNC","C05_C4",0.0695917566871957,0.165275182543867
"ULWOM",14,"VLNC","C612_C2",0.133540859718809,0.147114107463929
"ULWOM",14,"VLNC","C612_C3",0.0671935709859713,0.109611112810005
"ULWOM",14,"VLNC","C612_C4",-0.026798121022018,0.174770304528576
"ULWOM",14,"VLNC","C612_C5",0.0157503988292813,0.176330234255327
"ULWOM",14,"SCSP","C05_C2",0.35924557438001,0.249148182760332
"ULWOM",14,"SCSP","C05_C3",0.0667962955185789,0.198024841099315
"ULWOM",14,"SCSP","C05_C4",-0.117070664269079,0.248844151059635
"ULWOM",14,"SCSP","C612_C2",0.0442340777626103,0.224568839227125
"ULWOM",14,"SCSP","C612_C3",0.165903736462296,0.165460018786046
"ULWOM",14,"SCSP","C612_C4",0.528988718388809,0.290792915136289
"ULWOM",14,"SCSP","C612_C5",0.466816488189658,0.298092718055675
"ULWOM",14,"SCHL","C05_C2",0.102371952053257,0.233134954242056
"ULWOM",14,"SCHL","C05_C3",-0.177457925829013,0.198884203386774
"ULWOM",14,"SCHL","C05_C4",-0.137950756359505,0.248917091321225
"ULWOM",14,"SCHL","C612_C2",0.341063786799314,0.216413980407332
"ULWOM",14,"SCHL","C612_C3",0.246665178484635,0.157399440090195
"ULWOM",14,"SCHL","C612_C4",0.172519509214724,0.249944486126554
"ULWOM",14,"SCHL","C612_C5",0.328304138616621,0.261642903889825
"ULWOM",15,"DNKA","C05_C2",0.0589291759783786,0.15598374541641
"ULWOM",15,"DNKA","C05_C3",-0.196417247875855,0.131450066581547
"ULWOM",15,"DNKA","C05_C4",-0.168283961269224,0.165873900735702
"ULWOM",15,"DNKA","C612_C2",0.0461326757944244,0.147679553117861
"ULWOM",15,"DNKA","C612_C3",-0.0616398367479645,0.110920704876875
"ULWOM",15,"DNKA","C612_C4",0.164388407708519,0.168034683851805
"ULWOM",15,"DNKA","C612_C5",0.054391529403421,0.177013068336429
"ULWOM",15,"ESXC","C05_C2",0.0238922049937168,0.197541108809106
"ULWOM",15,"ESXC","C05_C3",-0.0459924631025178,0.16444927119576
"ULWOM",15,"ESXC","C05_C4",-0.0317885124370133,0.204726767548576
"ULWOM",15,"ESXC","C612_C2",0.113489036973627,0.179907532256832
"ULWOM",15,"ESXC","C612_C3",-0.187748997108113,0.134742373222567
"ULWOM",15,"ESXC","C612_C4",0.0975145377035308,0.210508940697684
"ULWOM",15,"ESXC","C612_C5",-0.43397445157054,0.218314550433608
"ULWOM",15,"FDSC","C05_C2",0.184863034327194,0.168928188443834
"ULWOM",15,"FDSC","C05_C3",0.280380725874668,0.142649702425083
"ULWOM",15,"FDSC","C05_C4",0.317334012985112,0.174382714443689
"ULWOM",15,"FDSC","C612_C2",0.264136729693733,0.150724160763895
"ULWOM",15,"FDSC","C612_C3",0.0142349184873293,0.114763979638057
"ULWOM",15,"FDSC","C612_C4",-0.111727811511015,0.17823858930343
"ULWOM",15,"FDSC","C612_C5",-0.0868373924416459,0.185165413884808
"ULWOM",15,"GOVG","C05_C2",-0.0291770011817168,0.163495034154762
